Date,Zone,Vessel,Sampler,Latitude,Longitude,Depth,trap.number,start.time,end.time,crab.number,Sex,shell.condition,carapace.width,chela.height,egg.colour,eggs.remaining,gonad.colour,missing.legs,Maturity,Barnacles,Spiroidea,cigarette.burn,L1,a1,b1,L2,a2,b2,L3,a3,b3,L4,a4,b4,L5,a5,b5,Commentaire,weight
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,174,1,4,113.9,25.2,*,*,*,**********,*,1,*,*,40.6527337,9.21869004,11.59873838,48.87901472,4.185147903,15.47648667,52.09850766,1.582532431,11.86283784,42.87003049,3.538164712,12.6133448,52.2217003,2.676780972,17.60558085,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,175,1,4,122.1,33.8,*,*,*,**********,*,*,*,*,40.24123369,8.230071138,9.768497374,52.57978516,2.167075337,12.2089522,60.57721682,-1.248308811,8.363555081,49.83397118,-0.036553116,10.19825582,56.69737365,-0.728320915,12.80067239,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,176,1,4,116.5,26.6,*,*,*,**********,*,1,*,*,40.71750379,10.03956454,9.355442327,53.60644385,3.29636107,15.01835232,54.92266795,2.972296461,16.99593149,39.67630763,7.014579676,14.5191556,52.68913129,5.452631428,25.42065057,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,177,1,4,106.7,27.1,*,*,*,**********,*,*,*,*,38.49495757,8.552936606,6.627355893,51.24296813,4.771778548,11.42230364,55.50845072,0.340317891,6.513682224,46.0004518,1.984467845,11.17101935,55.32687356,1.216653363,16.31512688,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,178,1,4,130.4,33.7,*,*,*,**1*******,*,*,1,*,45.17607688,8.396965158,17.43661956,56.99739049,5.615128919,17.95682752,64.29509594,0.055948883,11.7440713,45.96659545,2.680240348,10.84510903,57.74066596,0.883890892,17.9802911,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,179,1,4,100.6,22,*,*,*,***1******,*,*,*,*,41.44722852,9.792814702,10.00350613,58.17537345,3.423506107,17.05764535,57.54014194,0.623476631,14.01736735,46.4052116,3.081753286,12.71566539,55.59990945,2.841509506,17.25181484,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,180,1,4,120.9,28.2,*,*,*,**********,*,*,1,*,43.75153326,10.58343292,15.27246815,49.86876652,4.086830166,10.08735346,52.41899959,5.472472375,14.54542652,47.4187288,2.951407186,12.89566908,56.59681572,1.301019027,17.42527002,ORANGE,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,181,1,4,102.1,23.4,*,*,*,*******1**,*,1,*,*,42.47251342,8.151779339,8.351295999,58.32354527,1.559628585,14.01530883,55.32278255,0.384669365,13.85507952,44.33601153,2.937963458,12.53195346,54.58070887,1.760949005,17.5853957,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,182,1,4,125.3,31.6,*,*,*,**********,*,*,*,*,40.66245866,10.34895367,12.44536173,54.61515835,4.186253922,17.75311963,54.48658441,2.737329795,15.99033532,45.30232791,1.194895248,9.699820161,53.41800601,1.321712072,16.08050648,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,183,1,4,114,28.2,*,*,*,**********,*,*,*,*,47.94729604,6.402077663,12.33358083,51.40253531,3.937072169,12.66232036,43.39528497,4.061304933,10.90462301,39.78686652,5.601337122,12.21486203,46.67127839,7.788628574,24.7845033,SALE,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,184,1,4,117.5,28.5,*,*,*,**********,*,*,1,*,42.39174807,8.850868654,11.60923666,57.15814602,2.92987234,17.09722348,57.9182101,-0.854579396,10.99019069,45.5409198,2.106086522,13.95931605,52.99215128,2.789956574,21.36440725,ORANGE,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,185,1,4,120.8,24.8,*,*,*,**********,*,1,*,*,47.09365221,10.12963775,10.14257669,60.33333018,1.953809598,15.87712707,64.45617302,-1.573370731,13.36952333,53.3087832,-1.407021296,7.583249442,62.2518625,-0.70262161,11.54061368,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,186,1,4,127.1,32.6,*,*,*,**********,*,1,*,*,47.05049112,7.653067353,12.46001254,62.50932194,0.733345793,11.82173363,62.31977918,2.00040182,5.912122266,51.76817346,-0.728653648,6.014421271,60.80368635,-0.960209802,7.812905653,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,187,1,4,112.8,28.4,*,*,*,**********,*,1,*,*,40.44773365,8.000957954,8.870137699,56.85847421,5.024824659,18.1139713,62.13613283,-1.211806037,11.11036134,47.83896243,0.274807874,7.746458984,57.59974157,-0.249517651,13.82827446,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,188,1,4,110,27.5,*,*,*,******1***,*,*,*,*,43.38200833,11.31661579,10.99231577,54.05351989,3.692616514,16.58496256,62.0960582,-0.511739139,14.35948468,48.07681376,-0.052210258,5.347600981,56.78194215,0.326537954,14.90361637,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,189,1,4,131.6,33.2,*,*,*,*********1,*,1,*,*,42.43444437,7.617399478,8.412463175,60.05640703,3.038816222,16.95799806,42.33523201,8.730957648,13.83805749,49.13142647,0.934410329,9.719122987,54.43103775,3.446190327,21.92922791,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,190,1,4,108.4,23.1,*,*,*,**********,*,*,*,*,38.08008142,9.66547545,9.118864983,57.20672059,5.110003332,15.66551169,62.20084752,2.906784628,16.00604667,49.48033623,1.334607312,9.802426035,57.15620169,1.751056676,13.4494687,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,191,1,4,126.8,32.5,*,*,*,**********,*,1,*,*,40.52111872,8.669631267,5.723433588,55.74778079,4.98646827,15.20700953,53.40828723,1.132945816,10.43690129,44.57942507,3.785180477,11.54019309,57.67075049,2.667144314,18.91090464,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,192,1,4,122.1,29,*,*,*,********1*,*,1,*,*,39.79689562,8.044943898,5.035774122,54.12871421,4.035560427,13.76385397,59.00485987,-0.318763345,7.504512666,51.65469103,0.742991935,7.564892979,57.35689362,0.695734705,12.0774543,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,5,11:40,13:25,193,1,4,110.6,24.2,*,*,*,**********,*,*,*,*,38.03378758,10.22491117,8.500678776,45.19970182,7.454678485,11.13083559,50.08391999,4.373352558,16.94832783,45.76813134,3.599885741,12.43606857,51.9985064,7.101197177,24.48351332,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,194,1,3,122.4,31.2,*,*,*,**********,*,*,*,*,45.33415531,9.867782251,21.88484754,60.26451145,-2.638241527,5.696239999,63.27753754,-0.649602744,3.364388367,49.55306394,-1.451749281,-1.5838578,68.43717512,-3.903927467,2.607652761,DACTYLE MANIPULATION HUMAINE R2,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,195,1,3,127.4,31.2,*,*,*,**********,*,*,*,*,44.7504904,4.935380592,11.16066689,64.97288919,-3.096192754,9.519690787,60.02221223,-4.276827955,4.267526698,48.11480773,-2.276053466,-2.782052984,66.85399859,-3.342893775,-0.038056545,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,196,1,3,117.7,28.7,*,*,*,******1***,*,*,*,1,41.51022241,7.550626344,10.13203333,64.17305322,-1.27522044,7.003126683,44.01992985,0.518141063,-2.775628907,59.94471022,-2.028724821,-2.182345747,61.9499066,-0.94566985,1.630933289,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,197,1,3,104.3,24.9,*,*,*,***1******,*,*,*,*,44.4643682,12.33988976,15.63423081,65.18658282,-1.399239348,9.441851036,63.72371718,0.908689811,8.216468954,45.29817407,2.90256027,-1.307759,62.06618866,-1.272881288,2.920281093,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,198,1,3,133.2,30.6,*,*,*,**********,*,*,*,*,44.42734338,12.88666849,17.57123481,59.0464553,4.06782353,8.033940501,56.95831265,-1.154743972,0.433565547,46.2068517,3.125063534,-1.342411209,64.07985693,-1.634998227,3.111901362,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,199,1,3M,94.4,19,*,*,*,**********,*,*,1,*,36.09189148,7.542271462,5.259708143,71.91187851,-2.333000681,12.67239289,56.49795834,-0.806195998,2.696296512,43.88965901,3.503684268,1.298356007,59.75116668,-0.441531083,6.694997501,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,200,1,3,122.5,31,*,*,*,**********,*,*,*,*,45.93134555,9.945612463,15.27983522,63.93273316,-1.769336882,10.36921469,61.78257083,0.628765622,4.613602873,49.09952155,0.093965934,-2.417319729,63.45512748,-1.188785843,1.194233388,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,201,1,3M,103.3,23.7,*,*,*,**********,*,*,1,*,45.15104234,8.871659815,8.541769537,57.86293842,1.764149689,10.27125306,56.84671051,3.511292748,3.643887585,48.18939812,3.042943642,-0.073186441,59.3684128,0.270550603,6.391596519,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,202,1,3,118.3,23.3,*,*,*,**********,*,*,*,*,44.03725662,7.009113772,8.405532613,60.2564596,-0.760090593,5.45613897,56.52863296,-1.714407551,1.89117677,49.874762,-0.254601365,-2.223887367,63.70816053,-1.395411431,0.140093425,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,203,1,3M,101.4,23.7,*,*,*,**********,*,*,1,*,42.81443032,11.12626145,8.801198574,62.56415221,1.869282371,12.59835134,67.17938438,-1.04707005,8.960569788,46.4265805,2.972426333,0.570824062,62.23741501,-0.584107147,11.7220097,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,204,1,3M,92.2,20.8,*,*,*,******2***,*,*,*,*,46.04643719,9.11109088,11.99697583,62.10799963,-0.604584098,10.95418664,59.2684412,-2.320633515,4.576065698,49.51793237,-0.319845709,1.256580908,60.03661379,-0.604520668,10.67792385,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,205,1,3M,110.9,25.9,*,*,*,**********,*,*,1,*,45.42116598,7.918932879,8.079436528,56.8113966,2.653063377,15.08181197,54.7692472,2.051474653,11.72378899,46.33833927,3.564999447,5.208750625,57.49586036,1.679591885,15.78334106,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,206,1,4,107.3,25.6,*,*,*,*****1****,*,*,*,*,37.53376247,11.89769141,9.6528497,47.52720995,6.806450021,12.86256145,47.72129137,7.124984845,13.02611759,43.31553588,5.325114862,11.0237643,53.19378188,4.144074334,18.07860547,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,207,1,3M,114.3,28.4,*,*,*,**********,*,1,*,*,46.60364603,8.228575535,10.22201974,48.46476296,8.407196188,15.11314817,56.70032703,1.678863751,7.50170138,47.7648291,3.261931616,6.67305274,59.07692933,1.309778335,11.04804555,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,208,1,4,102.2,25.4,*,*,*,**********,*,*,*,*,39.76847047,7.967867132,8.069533164,55.45753907,1.848379717,11.65113399,59.53018928,0.490977295,12.42789286,46.73347726,0.137263479,6.512690536,55.66885695,0.512138599,12.55275204,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,209,1,3M,96.4,22.5,*,*,*,******11**,*,*,*,*,40.79825896,7.227863584,9.129908768,57.56803121,5.47075597,11.56583168,58.05508014,1.849459112,7.872740691,43.78066543,3.301534035,6.759120387,55.77304018,0.342365732,8.968777714,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,210,1,4,114.8,27.3,*,*,*,********1*,*,*,*,*,42.61066786,9.307925029,11.69761702,53.32719134,4.430755122,17.82880069,60.01590984,-0.118780013,13.78943357,51.27977011,0.205873571,12.61921037,53.95797052,3.100676708,25.56260405,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,211,1,3M,122.2,31.2,*,*,*,**********,*,1,*,*,42.57884388,8.419406497,9.164134358,60.12201089,1.290364795,11.74044604,59.55389475,0.284860963,3.175975351,52.40788304,-1.305566741,4.660208909,64.34912871,-1.447394966,5.595005685,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,212,1,3M,112.7,28.2,*,*,*,**********,*,1,*,*,40.51134505,9.861198545,7.670356885,60.3520774,4.981254353,15.27472453,59.08154446,1.462838011,8.739546864,47.25270703,2.874548891,2.606700436,59.12858631,0.47427153,8.602795902,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,213,1,4,99.3,22,*,*,*,***7***1**,*,*,*,*,37.89442792,11.49932905,8.674655607,47.80575155,5.411497073,12.29225336,48.54728995,3.553944677,14.12425264,40.67703983,7.589755727,11.74121515,45.69166866,6.707249732,21.43728618,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,214,1,4,131.9,34.2,*,*,*,**********,*,1,*,*,48.76881714,6.831982906,11.68842125,51.50316699,4.990193677,14.19347479,55.43511494,1.918482891,10.89391488,48.32297415,2.727572646,11.35026849,54.06094059,4.594603369,22.24795396,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,215,1,4,100.1,23.3,*,*,*,**********,*,*,*,*,40.10272011,12.34140562,9.899059592,50.09940469,5.832425323,13.63851398,49.41231097,3.647408449,12.91083426,44.45013325,4.850055973,10.68145745,52.71117919,3.571344722,16.85619586,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,216,1,3M,102.1,22.5,*,*,*,**********,*,1,*,*,41.67805628,9.635093975,5.511852028,63.39574396,0.8054293,11.7237698,57.32594052,1.27276325,3.989793748,50.43353297,0.174915571,3.063417375,61.56524936,-0.449799268,6.797620092,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,217,1,3M,111.3,25.8,*,*,*,**********,*,1,*,*,45.49142306,10.01781353,12.84684047,57.29689824,7.043140245,14.66497608,59.3134154,4.442540503,10.58051163,50.23606985,1.279397936,3.757984013,60.04471227,1.408058082,4.969037881,*,*
13092015,19,CCGS M.PERLEY,R.ALLAIN M.MORIYASU R.CORMIER,,,*,3,13:43,14:10,218,1,3M,108.5,27.2,*,*,*,**********,*,1,*,*,46.74801665,9.147156706,10.95998221,62.48905755,5.969045081,16.68695431,55.78717768,4.622931288,5.345496025,46.2981469,4.669254764,2.399429178,57.5776433,2.191815657,12.18469289,*,*
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,1,2,3,66.3,*,1,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,97.7
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,2,2,3,65.5,*,1,4,2,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,97.1
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,3,2,3,61.5,*,2,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,82.3
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,4,2,3,57.5,*,1,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,64.6
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,5,2,3,74.1,*,1,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,138.1
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,6,2,3,66.9,*,1,4,*,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,91.8
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,7,2,3,61.6,*,1,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,82.3
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,8,2,3,66.9,*,1,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,103.7
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,9,2,3,65.7,*,1,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,96.5
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,10,2,3,72.6,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,130
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,11,2,3,73.6,*,1,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,138.3
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,12,2,3,69.1,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,110.2
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,13,2,3,64.2,*,1,4,3,***1******,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,93.6
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,14,2,3,62.8,*,2,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,85.9
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,15,2,3,61.9,*,1,4,4,*****7***7,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,84.7
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,16,2,3,60.8,*,2,4,3,********1*,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,75.6
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,17,2,3,66.5,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,104.7
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,18,2,3,67.7,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,97.1
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,19,2,3,67.6,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,121.1
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,20,2,3,57.8,*,1,4,*,********22,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,62.6
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,21,2,3M,63.5,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,93.2
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,22,2,3,62.8,*,2,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,95.1
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,23,2,3,66.5,*,1,4,4,***1******,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,108
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,24,2,3,60.4,*,1,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,80
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,25,2,3,62.5,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,89.6
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,26,2,3,63,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,87.9
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,27,2,3,72.9,*,2,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,116.6
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,28,2,3,68.3,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,115.3
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,29,2,3,84.5,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,206.5
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,30,2,3,72,*,1,4,4,******1***,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,120.6
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,31,2,3,68.3,*,2,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,GILLS FOR HISTOLOGY,129.5
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,32,2,3,65.7,*,1,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,110.3
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,33,2,3,64.7,*,1,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,108.6
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,34,2,3,63.9,*,1,4,4,*1***1****,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,78.6
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,35,2,3,68.5,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,120.4
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,36,2,3,65.4,*,1,4,4,***1******,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,88.7
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,37,2,3,67.9,*,1,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,115.3
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,38,2,3,68.8,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,113.4
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,39,2,3,66.4,*,1,4,3,*7********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,103.1
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,40,2,3,72.7,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,136.9
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,41,2,3,80.5,*,1,4,4,*********1,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,162.9
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,42,2,3,68,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,101.3
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,43,2,3,73.1,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,150.7
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,44,2,3M,63.6,*,1,4,3,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,93.1
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,45,2,3,62.6,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,85.8
15102015,19,JEAN MATHIEU,R.ALLAIN M.MORIYASU R.CORMIER,,,*,*,12:55,15:25,46,2,3,70.4,*,1,4,4,**********,P,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,116.8
